RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,Restorative.Sleep..hours.,PPC,MPC,EB,OR,MS,LA,NES,OS,Body.Weight..kg.,Peak.Power.Mean,Peak.Power.SD,Peak.Power.CoV,Peak.Power.BM.Mean,Peak.Power.BM.SD,Peak.Power.BM.CoV,RSI.Mean,RSI.SD,RSI.CoV,Jump.Height.Mean,Jump.Height.SD,Jump.Height.CoV,HR.min..bpm.,HR.avg..bpm.,HR.max..bpm.,HR.min....,HR.avg....,HR.max....,Total.distance..m.,Distance...min..m.min.,Maximum.speed..km.h.,Average.speed..km.h.,Sprints,Distance.in.Speed.zone.1..m...1.00...5.00.km.h.,Distance.in.Speed.zone.2..m...5.01...6.99.km.h.,Distance.in.Speed.zone.3..m...7.00...11.00.km.h.,Distance.in.Speed.zone.4..m...11.01...14.99.km.h.,Distance.in.Speed.zone.5..m...15.00..km.h.,Training.load.score,Cardio.load,Recovery.time..h.,Calories..kcal.,Number.of.accelerations...50.00....3.00.m.s².,Number.of.accelerations...2.99....2.00.m.s².,Number.of.accelerations...1.99....1.00.m.s².,Number.of.accelerations...0.99....0.50.m.s².,Number.of.accelerations..0.50...0.99.m.s².,Number.of.accelerations..1.00...1.99.m.s².,Number.of.accelerations..2.00...2.99.m.s².,Number.of.accelerations..3.00...50.00.m.s².
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,110,53,76,7.33,6.83,8.94,93,NA,15,0,4,1.88,1.02,3.93,0.51,1.57,59,16.582,7.71,2.9,0,0,0,0,6,6,6,6,63.1,4270,674,15.8,67.7,10.7,15.8,0.44,0.05,11.7,14.4,0.6,4,91,152,194,46,77,98,5159,43,25.8,2.6,23,1389,1039,1068,876,756,16,75,366,347,325,320,101,1165,216,245,71.8,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,4,1,4,3,2,63.8,3463,151,4.4,54.3,2.4,4.4,0.37,0.03,7.2,11.3,0.7,6.3,78,122,175,39,62,88,3751,32,21.7,1.9,7,1066,963,927,442,324,5,61,335,271,327,283,49,738,87,119,9,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,2,3,3,3,75.4,4016,226,5.6,53.3,3,5.6,0.27,0.01,3.4,10.8,0.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,125,58,85,7.56,7.11,8.36,94,NA,13,0,4,0.95,1.3,4.87,0.46,0.42,66,15.8203,7.11,2.25,4,5,5,5,2,2,2,2,67.3,4019,215,5.4,59.7,3.2,5.4,0.46,0.01,1.8,11.5,0.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,54,32,79,7.26,6.31,7.97,87,23,22,2.87,3,0.67,2.01,3.63,0.95,0,74,14.4727,6.31,2.68,NA,NA,NA,NA,NA,NA,NA,NA,70,4516,334,7.4,64.5,4.8,7.4,0.42,0.11,26.8,12.5,0.3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,0,1,1,83.6,4788,207,4.3,57.3,2.5,4.3,0.52,0.01,2.5,12.9,0.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,3,2,2,2,49.8,4290,270,6.3,86.1,5.4,6.3,0.71,0.02,3.5,16.4,0.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,3,3,0,0,0,68.6,3743,177,4.7,54.6,2.6,4.7,0.26,0.03,11.6,9.8,0.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,3,2,3,4,66.9,4272,611,14.3,63.9,9.1,14.3,0.51,0.13,25,14.7,0.2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,111,47,94,6.67,5.82,6.2,87,16,14,2.87,5,1.57,1.07,3.18,0.86,0.05,50,15.8203,7.65,2.64,4,4,4,5,0,1,3,3,64.9,3492,144,4.1,53.8,2.2,4.1,0.32,0.03,8.1,12.7,0.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,161,98,100,9.27,8.84,8.22,95,12,11,0,5,1.88,1.99,4.97,0.44,0,NA,16.6992,8.84,3.87,5,4,4,4,0,1,3,3,70.7,2827,47,1.7,40,0.7,1.7,0.34,0.01,2.6,10.8,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,0,0,0,0,59.4,2626,246,9.4,44.2,4.1,9.4,0.37,0.01,3,12,0.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,134,229,21,67,115,2477,22,14.8,1.3,0,1196,693,493,63,0,2,75,267,255,294,318,24,995,121,147,13.8,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,109,88,79,7.09,6.75,8.51,95,8,7,0,4,2.02,0.52,4.21,0.34,0.74,64,19.0039,6.75,2.54,5,5,5,5,2,2,2,2,72.4,4915,204,4.2,67.9,2.8,4.2,0.3,0.01,2.6,10.9,0.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,118,53,87,8.14,7.24,8.29,89,12,10,0,7,1.24,1.35,4.65,0.91,0.54,42,15.7617,7.24,2.59,4,5,3,4,3,2,4,3,65.5,3978,100,2.5,60.7,1.5,2.5,0.46,0.01,1.2,11.7,0.3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,114,98,100,11.12,10.53,9.26,95,NA,17,0,7,4.05,2.41,4.07,0.6,1.42,50,17.5781,10.53,6.46,4,4,4,4,3,2,2,3,73.8,6055,457,7.5,82,6.2,7.5,0.46,0.18,38.2,13.5,0.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,18,5,24,2.19,1.98,8.31,90,4,3,0,1,0.29,0.55,1.14,0.22,0,NA,16.9922,1.98,0.84,5,5,4,NA,5,1,1,1,86,4316,49,1.1,50.2,0.6,1.1,0.44,0.03,6.7,12.5,0.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,77,85,60,6.36,6,9.95,94,NA,11,0,4,1.52,1.59,2.89,0.37,1.28,55,14.4727,6,3.11,4,4,5,4,3,2,2,2,53.4,3713,206,5.5,69.5,3.9,5.5,0.72,0.02,3,17.6,0.7,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,4,3,0,0,0,68.5,3996,193,4.8,58.3,2.8,4.8,0.32,0.02,5.1,11.6,0.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,51,40,87,8.54,7.4,8.46,87,26,21,0,4,0.64,1.8,4.97,1.15,0.6,81,14.0625,7.4,2.44,4,4,4,3,3,3,3,3,65.1,4218,904,21.4,64.8,13.9,21.4,0.55,0.2,36.7,15.2,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,2,0,3,69.3,5221,319,6.1,75.3,4.6,6.1,0.55,0.03,4.7,13.5,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,4,2,3,5,63.7,2644,121,4.6,41.5,1.9,4.6,0.21,0.01,6.3,10,0.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,124,57,100,9.7,8.75,8.01,90,15,12,2.87,4,2.78,1.21,4.77,0.96,0,51,14.707,8.75,3.99,6,6,6,6,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,4,3,3,1,3,68.4,3027,102,3.4,44.3,1.5,3.4,0.4,0,0.8,12.1,0.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,57.3,2891,137,4.8,50.5,2.4,4.8,0.34,0.03,9.4,11.3,0.6,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,127,93,87,7.16,6.87,7.85,96,6,5,1.91,3,1.4,0.79,4.68,0.3,0,82,18.1641,6.87,2.19,NA,NA,NA,NA,NA,NA,NA,NA,71.4,5441,186,3.4,76.2,2.6,3.4,0.31,0.02,4.8,10.8,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,85,39,77,6.96,6.81,8.8,98,NA,5,0,4,0.83,1,4.98,0.16,1.03,49,15.6445,6.81,1.83,4,5,3,3,4,3,2,3,70.1,3573,245,6.9,51,3.5,6.9,0.47,0.01,1.8,11.6,0.2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,75,72,88,7.76,7.14,8.1,92,16,14,0,7,1.74,1.45,3.95,0.63,0,67,17.959,7.14,3.19,3,3,3,3,3,3,3,4,80.2,5216,348,6.7,65,4.3,6.7,0.51,0.12,22.9,13.2,0.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,32,27,61,7.91,6.59,10.75,83,26,22,2.87,4,1.72,1.41,3.46,1.32,2.38,NA,15.9375,6.59,3.13,4,4,4,4,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,80,90,64,6.06,5.88,9.24,97,NA,6,0,5,1.76,1.68,2.43,0.19,1.09,57,14.2383,5.88,3.44,5,5,4,4,3,3,2,2,53,3922,60,1.5,74,1.1,1.5,0.68,0.03,4.8,16.7,0.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,4,3,0,0,0,72.1,3687,208,5.6,51.1,2.9,5.6,0.3,0.01,3.8,10.9,0.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,64,60,100,8.78,8.05,8.05,92,18,15,1.43,6,2.33,1.36,4.36,0.75,1.04,76,14.4141,8.82,3.69,3,3,4,3,3,3,3,3,67.1,4571,801,17.5,68.1,11.9,17.5,0.59,0.22,37.4,14.9,0.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,111,56,65,6.34,5.72,8.79,90,13,11,0,1,0.5,0.55,4.68,0.63,1.42,40,16.8311,6.63,1.05,5,4,4,4,1,1,2,1,69.5,5441,239,4.4,78.3,3.4,4.4,0.58,0.03,5.6,13.6,0.4,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,3,3,3,3,69.5,2530,100,4,36.4,1.4,4,0.26,0.01,2.8,10.2,0.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,87,41,63,5.38,4.6,7.24,85,12,10,3.35,5,1.65,0.83,2.11,0.79,0.54,46,15.7031,5.67,2.48,6,6,5,4,3,0,0,0,69,2898,199,6.9,42,2.9,6.9,0.36,0.01,3.4,12.5,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,140,84,100,8.55,7.96,7.62,93,15,14,0,6,2.79,1.07,4.1,0.6,0,NA,18.3008,7.96,3.86,4,4,5,4,2,2,1,2,69.6,3408,379,11.1,49,5.4,11.1,0.38,0.02,5.2,11.3,0.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,2,2,3,2,61.7,2578,109,4.2,41.8,1.8,4.2,0.36,0.02,4.8,11.8,0.7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,63,41,100,8.46,8.17,7.95,97,NA,8,2.87,3,2.56,1.12,4.49,0.3,0.19,62,18.9648,8.17,3.68,4,4,4,4,2,4,4,3,70.6,4624,264,5.7,65.5,3.7,5.7,0.32,0.01,2.5,10.9,0.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,120,54,78,7,6.7,8.62,96,NA,9,0,5,1.37,1.29,4.03,0.31,0.88,58,15.5273,6.7,2.66,4,3,2,3,3,3,5,4,62.2,4547,131,2.9,73.1,2.1,2.9,0.48,0.01,2.9,11.7,0.7,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,96,98,100,9.34,8.33,7.88,89,23,20,1.91,7,2.18,1.87,4.28,1.03,0.1,65,17.7246,8.33,4.05,3,3,3,NA,3,3,3,3,75.9,4625,729,15.8,60.9,9.6,15.8,0.46,0.11,23.7,13.2,0.2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,4,4,3,4,86.8,3176,172,5.4,36.6,2,5.4,0.35,0.03,8.2,9.5,0.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,71,49,46,4.89,4.44,9.61,91,11,10,0,4,0.87,1.12,2.45,0.45,1.44,58,14.8828,4.44,1.99,4,4,5,4,2,2,2,2,47.9,3691,54,1.5,77,1.1,1.5,0.65,0.01,1.4,15.9,0.5,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,3,3,3,0,0,67.9,3765,149,4,55.4,2.2,4,0.35,0.08,21.8,10,0.9,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,64,49,88,8.26,7.36,8.36,89,20,16,0,4,1.41,1.5,4.45,0.91,0.45,73,14.1211,7.36,2.91,3,3,3,3,3,3,3,3,64.9,4606,475,10.3,71,7.3,10.3,0.5,0.14,27.9,14.8,0.2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,137,63,61,6.07,5.53,9.11,91,9,7,0,3,0.66,0.52,4.36,0.55,0.99,57,16.0303,5.53,1.18,5,5,5,5,1,1,0,1,68.4,3926,768,19.6,57.4,11.2,19.6,0.44,0.13,30.3,13.4,0.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,64.4,3064,155,5,47.6,2.4,5,0.25,0.02,8.2,10.8,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,113,71,73,6.43,5.69,7.79,88,13,12,4.79,4,2.45,1.02,2.21,0.75,0,33,14.9121,5.69,3.47,6,6,6,5,0,0,0,0,63.2,4097,277,6.8,64.8,4.4,6.8,0.4,0.03,6.6,13,0.8,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,3,3,56.3,2379,530,22.3,42.3,9.4,22.3,0.31,0.09,27.5,11.4,0.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,165,219,45,83,110,2712,36,27.2,2.2,5,977,697,566,256,192,6,59,230,227,227,228,45,839,162,178,31.2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,2,2,2,2,82.3,4485,337,7.5,54.5,4.1,7.5,0.39,0.12,30.9,10.9,0.2,1.7,22,124,208,11,62,105,493,7,20.1,1.2,1,208,105,98,42,34,2,22,65,32,46,61,16,181,20,14,0.5,0
49,191,95,89,7.24,6.89,7.71,95,NA,10,0.95,4,1.62,1.18,4.09,0.36,0,77,16.1133,6.89,2.8,4,3,3,3,4,3,3,3,74.9,3369,562,16.7,45,7.5,16.7,0.4,0.13,32.4,12,0.4,3.6,29,157,235,15,79,119,2695,36,26.5,2.3,22,798,457,532,425,462,26,56,252,151,178,233,72,729,143,158,19.5,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,3,3,3,3,82.2,5980,99,1.7,72.8,1.2,1.7,0.34,0.02,7,12.7,0.3,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,5,3,3,5,NA,96,4101,144,3.5,42.7,1.5,3.5,0.44,0.01,2,11.4,0.2,1.3,78,128,190,39,64,95,2046,27,26,1.6,9,653,527,397,165,279,10,47,251,149,182,225,52,608,62,84,6.4,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,2,2,2,57.6,3960,83,2.1,68.8,1.4,2.1,0.7,0.01,0.8,16.7,0.7,4.4,56,149,216,28,75,108,2598,35,25.1,2.1,9,1058,508,535,258,211,7,49,268,194,265,209,50,549,119,134,12.8,0
